Dish ID,Dish Name,Restaurant,Restaurant Address,City,Country,Postal Code (ZIP / PIN),Meal Category,Dietary Pattern,Macro Tier,Calories (kcal),Protein (g),Carbs (g),Fat (g),Fiber (g),Net Carbs (g),Estimated Sugar (g),Cooking Fat,Seed-Oil Free,Gluten-Free,Keto-Friendly,Grass-Fed / Pastured,Dairy-Free,Diet Tags,Key Ingredients,Health Highlights,Price,Rating,Reviews Count,Chef & Verification Notes,Latitude,Longitude
us-san-francisco-94103-4,Roasted Heritage Turkey & Sweet Potato Hash,Dig (SoMa),"820 Mission St, San Francisco, CA 94103",San Francisco,United States,94103,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),490,44,36,12,7,29,4,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,All-natural heritage turkey breast; roasted garnet sweet potato cubes; wilted baby spinach; rosemary jus,44g Lean Protein; Pure Avocado Oil; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$16.00,4.9,120,Oven-roasted tender turkey breast paired with anti-inflammatory yams. Perfectly macro-balanced and clean.,37.76451,-122.42126
us-san-francisco-94103-5,Yellowfin Tuna Poke & Sprouted Greens,The Protein House (SoMa),"820 Mission St, San Francisco, CA 94103",San Francisco,United States,94103,Salad & Raw Greens,Pescetarian,Super-High Protein (45g+),460,45,26,12,6,20,3,Cold-Pressed Sesame & EVOO,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Line-caught sashimi yellowfin tuna; sprouted brown rice; avocado chunks; seaweed salad; gluten-free coconut aminos,45g Lean Seafood Protein; Cold-Pressed EVOO; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,$15.00,4.7,85,"Fresh sushi-grade tuna marinated in organic aminos and cold-pressed oil. Low sugar, fresh ingredients, 100% gluten-free.",37.7842,-122.43318
us-miami-174,Harissa Honey Chicken Bowl,CAVA,"1451 S Miami Ave, Miami, FL 33130",Miami,United States,33130,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),470,38,42,17,5,37,5,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Harissa Honey Chicken Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,38g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$18.00,4.8,173,Grilled harissa honey chicken over brown rice with roasted eggplant and tzatziki at Brickell City Centre Miami. Mediterranean macros for the Miami financial district.,25.75703,-80.20679
us-miami-175,Harissa Honey Chicken Bowl,CAVA,"2101 NW 2nd Ave, Miami, FL 33127",Miami,United States,33127,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),470,38,42,17,5,37,5,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Harissa Honey Chicken Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,38g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$21.00,4.7,261,Grilled harissa honey chicken over brown rice with roasted eggplant and tzatziki in Wynwood Miami. Mediterranean macros for the arts district fitness community.,25.75583,-80.19696
us-miami-176,Carnitas Taco Plate,Coyo Taco,"2300 NW 2nd Ave, Miami, FL 33127",Miami,United States,33127,Balanced Whole Foods,High-Protein Omnivore / Paleo,High Protein (35g-44g),430,38,28,18,4,24,3,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Carnitas Taco Plate; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,38g Clean Protein; Zero Seed Oils; 4g Dietary Fiber; 100% Gluten-Free,$21.00,4.7,75,"Three slow-cooked pork carnitas tacos on house-made tortillas with salsa verde and pickled onions at Coyo Taco Wynwood. 38g protein, a Miami cult-favorite macro meal.",25.77173,-80.1931
us-miami-177,Truffle Udon with Crispy Tofu,PLANTA Queen,"3015 Grand Ave, Suite 201, Miami, FL 33133",Miami,United States,33133,Plant-Based & Fermented,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),540,30,30,33,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Truffle Udon with Crispy Tofu; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,30g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$17.00,4.8,328,Truffle Udon with Crispy Tofu,25.77171,-80.18399
us-miami-178,Edamame Dumplings (double order) with Miso Soup,PLANTA Queen,"3015 Grand Ave, Suite 201, Miami, FL 33133",Miami,United States,33133,Plant-Based & Fermented,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),480,32,30,26,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Edamame Dumplings (double order) with Miso Soup; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,32g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$21.00,4.7,72,Edamame Dumplings (double order) with Miso Soup,25.77326,-80.17694
us-miami-179,Bang Bang Broccoli Bowl with Beyond Protein,PLANTA Queen,"3015 Grand Ave, Suite 201, Miami, FL 33133",Miami,United States,33133,Grain & Macro Bowls,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),510,34,30,28,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Bang Bang Broccoli Bowl with Beyond Protein; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,34g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$20.00,4.8,155,Bang Bang Broccoli Bowl with Beyond Protein,25.76372,-80.20395
us-miami-180,Lamb Ribs (mezze portion),Byblos Miami,"1545 Collins Ave, Miami Beach, FL 33139",Miami,United States,33139,Balanced Whole Foods,High-Protein Omnivore / Paleo,High Protein (35g-44g),580,38,30,34,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Lamb Ribs (mezze portion); Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,38g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$20.00,4.6,326,Lamb Ribs (mezze portion),25.76868,-80.19873
us-miami-181,Short Rib Kebab Plate,Byblos Miami,"1545 Collins Ave, Miami Beach, FL 33139",Miami,United States,33139,Clay Oven & Fire Grills,100% Plant-Based / Vegan,High Protein (35g-44g),650,42,30,40,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Short Rib Kebab Plate; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,42g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$17.00,4.8,167,Short Rib Kebab Plate,25.75492,-80.19593
us-miami-182,Salmon Robata with Bok Choy,Pubbelly Sushi,"1424 20th St, Miami Beach, FL 33139",Miami,United States,33139,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),490,42,30,22,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Salmon Robata with Bok Choy; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,42g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$18.00,4.8,295,Salmon Robata with Bok Choy,25.77541,-80.20206
us-miami-183,Skirt Steak with Truffle Sauce,Pubbelly Sushi,"1424 20th St, Miami Beach, FL 33139",Miami,United States,33139,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,Super-High Protein (45g+),620,48,30,34,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Skirt Steak with Truffle Sauce; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,48g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$15.00,4.6,359,Skirt Steak with Truffle Sauce,25.76386,-80.19924
us-miami-184,Chef's Sashimi Platter (12 pcs),Pubbelly Sushi,"1424 20th St, Miami Beach, FL 33139",Miami,United States,33139,Balanced Whole Foods,100% Plant-Based / Vegan,Super-High Protein (45g+),380,52,30,6,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chef's Sashimi Platter (12 pcs); Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,52g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$18.00,4.6,115,Chef's Sashimi Platter (12 pcs),25.7555,-80.19248
us-miami-185,Turkey Burger,True Food Kitchen,"8888 SW 136th St, Ste 340A, Miami, FL 33176",Miami,United States,33176,Grass-Fed Meats & Steaks,High-Protein Omnivore / Paleo,High Protein (35g-44g),600,43,30,34,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Turkey Burger; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,43g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$21.00,4.8,77,Turkey Burger,25.75209,-80.19936
us-miami-186,Grilled Sustainable Salmon,True Food Kitchen,"8888 SW 136th St, Ste 340A, Miami, FL 33176",Miami,United States,33176,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),640,37,30,41,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Grilled Sustainable Salmon; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,37g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$18.00,4.7,109,Grilled Sustainable Salmon,25.75693,-80.18057
us-miami-187,Grilled Chicken Grain Bowl,MIA Market,"140 NE 39th St, Suite 241, Miami, FL 33137",Miami,United States,33137,Clay Oven & Fire Grills,High-Protein Omnivore / Paleo,High Protein (35g-44g),520,36,30,28,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Grilled Chicken Grain Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,36g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$19.00,4.7,250,Grilled Chicken Grain Bowl,25.76876,-80.18091
us-miami-188,Seared Salmon Plate,MIA Market,"140 NE 39th St, Suite 241, Miami, FL 33137",Miami,United States,33137,Wild Seafood & Coastal,Pescetarian,High Protein (35g-44g),490,38,30,24,5,25,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Seared Salmon Plate; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,38g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$17.00,4.7,255,Seared Salmon Plate,25.77385,-80.18191
us-miami-189,Turkey Bacon Power Wrap,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Balanced Clean Protein (20g-34g),429,33,9,29,5,4,1,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,YES,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Turkey Bacon Power Wrap; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,33g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$18.00,4.7,200,"Turkey bacon, cage-free scrambled eggs, jack cheese, avocado, mushroom, spinach and scallion on a whole wheat wrap.",25.75268,-80.17738
us-miami-190,Chicken Caesar Wrap,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Salad & Raw Greens,High-Protein Omnivore / Paleo,High Protein (35g-44g),640,40,42,35,5,37,5,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chicken Caesar Wrap; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,40g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$15.00,4.7,264,"Chicken breast, romaine, kale, homemade croutons, parmesan and caesar dressing.",25.75119,-80.19642
us-miami-191,Mahi-Mahi Wrap,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Balanced Whole Foods,Pescetarian,High Protein (35g-44g),590,36,46,29,6,40,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Mahi-Mahi Wrap; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,36g Clean Protein; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,$14.00,4.7,99,"Mahi-mahi, brown rice, cabbage, cilantro, avocado, pico de gallo and jalapeno aioli.",25.75693,-80.20626
us-miami-192,Mario's Favorite Chicken Bowl,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,High Protein (35g-44g),647,40,58,28,5,53,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Mario's Favorite Chicken Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,40g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$16.00,4.7,338,"Chicken over cilantro brown rice, quinoa, arugula, kale, spinach, almonds, peas, raisins and citrus sauce.",25.77271,-80.19565
us-miami-193,Healthy Burger Bowl with Turkey Burger,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Grass-Fed Meats & Steaks,High-Protein Omnivore / Paleo,Balanced Clean Protein (20g-34g),636,32,61,29,5,56,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Healthy Burger Bowl with Turkey Burger; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,32g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$21.00,4.7,267,Homemade turkey burger patty over brown rice with avocado and pico de gallo.,25.76571,-80.1817
us-miami-194,Healthy Burger Bowl with Salmon,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Wild Seafood & Coastal,Pescetarian,Balanced Clean Protein (20g-34g),602,32,62,25,6,56,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Healthy Burger Bowl with Salmon; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,32g Clean Protein; Zero Seed Oils; 6g Dietary Fiber; 100% Gluten-Free,$18.00,4.7,335,Homemade salmon burger patty over brown rice with avocado and pico de gallo.,25.74906,-80.20212
us-miami-195,Turkey Burger,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Grass-Fed Meats & Steaks,High-Protein Omnivore / Paleo,Balanced Clean Protein (20g-34g),535,32,34,30,5,29,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Turkey Burger; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,32g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$17.00,4.8,135,"Homemade turkey patty, arugula, alfalfa, avocado, tomato, onion and spicy mayo on a multigrain bun.",25.77311,-80.1779
us-miami-196,Salmon Burger,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Wild Seafood & Coastal,Pescetarian,Balanced Clean Protein (20g-34g),490,33,30,26,4,26,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Salmon Burger; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,33g Clean Protein; Zero Seed Oils; 4g Dietary Fiber; 100% Gluten-Free,$18.00,4.6,247,"Homemade salmon patty, arugula, alfalfa, tomato, onion and spicy mayo on a multigrain bun.",25.75519,-80.17923
us-miami-197,Tuna-Cado Ciabatta,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Wild Seafood & Coastal,Pescetarian,Balanced Clean Protein (20g-34g),610,31,48,33,7,41,6,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Tuna-Cado Ciabatta; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,31g Clean Protein; Zero Seed Oils; 7g Dietary Fiber; 100% Gluten-Free,$17.00,4.8,317,"Tuna salad, romaine, avocado, carrots, tomato and alfalfa on ciabatta.",25.75326,-80.1808
us-miami-198,Tuna Salad Pita Melt,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Salad & Raw Greens,Pescetarian,High Protein (35g-44g),570,36,44,28,4,40,5,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Tuna Salad Pita Melt; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,36g Clean Protein; Zero Seed Oils; 4g Dietary Fiber; 100% Gluten-Free,$20.00,4.7,106,"House-made albacore tuna salad, shredded carrots, tomato and melted mozzarella on toasted pita.",25.75344,-80.17895
us-miami-199,Chicken Salad Pita Melt,Carrot Express,"605 Lincoln Rd, Miami Beach, FL 33139",Miami,United States,33139,Salad & Raw Greens,High-Protein Omnivore / Paleo,Super-High Protein (45g+),605,45,43,28,4,39,5,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Chicken Salad Pita Melt; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,45g Clean Protein; Zero Seed Oils; 4g Dietary Fiber; 100% Gluten-Free,$16.00,4.8,85,"Chicken salad, shredded carrots, tomato and melted mozzarella on toasted pita.",25.7639,-80.17768
us-miami-200,Novecento Salad,Novecento,"1414 Brickell Ave, Miami, FL 33131",Miami,United States,33131,Salad & Raw Greens,100% Plant-Based / Vegan,Balanced Clean Protein (20g-34g),650,34,34,42,5,29,4,Extra Virgin Olive Oil / Avocado Oil / Grass-Fed Tallow,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Novecento Salad; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,34g Clean Protein; Zero Seed Oils; 5g Dietary Fiber; 100% Gluten-Free,$22.00,4.6,65,"Skirt steak over mixed greens and grape tomatoes with avocado, crispy french fries, dijon vinaigrette, and demi-glace.",25.74826,-80.19603
us-miami-201,Double Chicken Bowl,Chipotle Mexican Grill,"2400 E Sunrise Blvd, Fort Lauderdale, FL 33304",Miami,United States,33304,Pastured Poultry & Fowl,High-Protein Omnivore / Paleo,Super-High Protein (45g+),640,68,52,18,11,41,6,Pure Avocado Oil,YES,YES,NO,NO,YES,Seed Oil Free; Gluten-Free; High Protein; High Fiber; Low Sugar; Clean Whole Food,Double Chicken Bowl; Cold-pressed extra virgin olive oil; Garden greens; Sea salt; Fresh herbs,68g Clean Protein; Zero Seed Oils; 11g Dietary Fiber; 100% Gluten-Free,$19.00,4.7,135,"Verified by HealthyEatsNearMe nutrition database (640 kcal, 68g protein). Prepared without refined seed oils, artificial thickeners, or industrial sprays.",25.76402,-80.18108
